Observation id,Observation date,Description,Observation type,Source,Total duration,Media duration (s),FPS (frame/s),Box Type,Subject,Behavior,Behavioral category,Modifier #1,Behavior type,Start (s),Stop (s),Duration (s),Media file name,Image index start,Image index stop,Comment start
BT_3134,4/21/2023 12:43,,Media file,player #1:D:/Innovation Videos/Camera 2/7-10/GH010640.MP4;D:/Innovation Videos/Camera 2/7-10/GH020640.MP4;D:/Innovation Videos/Camera 2/7-10/GH030640.MP4,745.1,707.712;707.712;396.800,59.940;59.940;59.940, Push,3134,Probe,Top Beak Touch,Vertical,POINT,550.183,550.183,NA,D:/Innovation Videos/Camera 2/7-10/GH010640.MP4,32979,32979,
BT_3134,4/21/2023 12:43,,Media file,player #1:D:/Innovation Videos/Camera 2/7-10/GH010640.MP4;D:/Innovation Videos/Camera 2/7-10/GH020640.MP4;D:/Innovation Videos/Camera 2/7-10/GH030640.MP4,745.1,707.712;707.712;396.800,59.940;59.940;59.940, Push,3134,Probe,Top Beak Touch,Vertical,POINT,550.417,550.417,NA,D:/Innovation Videos/Camera 2/7-10/GH010640.MP4,32993,32993,
BT_3134,4/21/2023 12:43,,Media file,player #1:D:/Innovation Videos/Camera 2/7-10/GH010640.MP4;D:/Innovation Videos/Camera 2/7-10/GH020640.MP4;D:/Innovation Videos/Camera 2/7-10/GH030640.MP4,745.1,707.712;707.712;396.800,59.940;59.940;59.940, Push,3134,Lid,Box Solve,Opens,POINT,550.633,550.633,NA,D:/Innovation Videos/Camera 2/7-10/GH010640.MP4,33006,33006,
BT_3134,4/21/2023 12:43,,Media file,player #1:D:/Innovation Videos/Camera 2/7-10/GH010640.MP4;D:/Innovation Videos/Camera 2/7-10/GH020640.MP4;D:/Innovation Videos/Camera 2/7-10/GH030640.MP4,745.1,707.712;707.712;396.800,59.940;59.940;59.940, Push,3134,Probe,Top Beak Touch,Angled,POINT,550.667,550.667,NA,D:/Innovation Videos/Camera 2/7-10/GH010640.MP4,33008,33008,
BT_3134,4/21/2023 12:43,,Media file,player #1:D:/Innovation Videos/Camera 2/7-10/GH010640.MP4;D:/Innovation Videos/Camera 2/7-10/GH020640.MP4;D:/Innovation Videos/Camera 2/7-10/GH030640.MP4,745.1,707.712;707.712;396.800,59.940;59.940;59.940, Push,3134,Probe,Top Beak Touch,Vertical,POINT,551.084,551.084,NA,D:/Innovation Videos/Camera 2/7-10/GH010640.MP4,33033,33033,
BT_3134,4/21/2023 12:43,,Media file,player #1:D:/Innovation Videos/Camera 2/7-10/GH010640.MP4;D:/Innovation Videos/Camera 2/7-10/GH020640.MP4;D:/Innovation Videos/Camera 2/7-10/GH030640.MP4,745.1,707.712;707.712;396.800,59.940;59.940;59.940, Push,3134,Pecks Box,Bottom Beak Touch,Obstructed,POINT,752.657,752.657,NA,D:/Innovation Videos/Camera 2/7-10/GH020640.MP4,2695,2695,
BT_3134,4/21/2023 12:43,,Media file,player #1:D:/Innovation Videos/Camera 2/7-10/GH010640.MP4;D:/Innovation Videos/Camera 2/7-10/GH020640.MP4;D:/Innovation Videos/Camera 2/7-10/GH030640.MP4,745.1,707.712;707.712;396.800,59.940;59.940;59.940, Push,3134,Pecks Box,Bottom Beak Touch,Obstructed,POINT,752.724,752.724,NA,D:/Innovation Videos/Camera 2/7-10/GH020640.MP4,2699,2699,
BT_3136,4/27/2023 14:31,,Media file,player #1:D:/Innovation Videos/Camera 2/7-10/GH010642.MP4;D:/Innovation Videos/Camera 2/7-10/GH020642.MP4;D:/Innovation Videos/Camera 2/7-10/GH030642.MP4,1701.826,707.712;707.712;407.936,59.940;59.940;59.940, Slide,3136,Start,Start,,POINT,11.612,11.612,NA,D:/Innovation Videos/Camera 2/7-10/GH010642.MP4,697,697,
BT_3136,4/27/2023 14:31,,Media file,player #1:D:/Innovation Videos/Camera 2/7-10/GH010642.MP4;D:/Innovation Videos/Camera 2/7-10/GH020642.MP4;D:/Innovation Videos/Camera 2/7-10/GH030642.MP4,1701.826,707.712;707.712;407.936,59.940;59.940;59.940, Slide,3136,Pecks Box,Bottom Beak Touch,Obstructed,POINT,23.357,23.357,NA,D:/Innovation Videos/Camera 2/7-10/GH010642.MP4,1401,1401,
BT_3136,4/27/2023 14:31,,Media file,player #1:D:/Innovation Videos/Camera 2/7-10/GH010642.MP4;D:/Innovation Videos/Camera 2/7-10/GH020642.MP4;D:/Innovation Videos/Camera 2/7-10/GH030642.MP4,1701.826,707.712;707.712;407.936,59.940;59.940;59.940, Slide,3136,Pecks Box,Bottom Beak Touch,Obstructed,POINT,23.707,23.707,NA,D:/Innovation Videos/Camera 2/7-10/GH010642.MP4,1422,1422,
BT_3136,4/27/2023 14:31,,Media file,player #1:D:/Innovation Videos/Camera 2/7-10/GH010642.MP4;D:/Innovation Videos/Camera 2/7-10/GH020642.MP4;D:/Innovation Videos/Camera 2/7-10/GH030642.MP4,1701.826,707.712;707.712;407.936,59.940;59.940;59.940, Slide,3136,Foot Touch,Top Foot Touch,,POINT,71.004,71.004,NA,D:/Innovation Videos/Camera 2/7-10/GH010642.MP4,4257,4257,
BT_3136,4/27/2023 14:31,,Media file,player #1:D:/Innovation Videos/Camera 2/7-10/GH010642.MP4;D:/Innovation Videos/Camera 2/7-10/GH020642.MP4;D:/Innovation Videos/Camera 2/7-10/GH030642.MP4,1701.826,707.712;707.712;407.936,59.940;59.940;59.940, Slide,3136,Foot Touch,Top Foot Touch,,POINT,160.927,160.927,NA,D:/Innovation Videos/Camera 2/7-10/GH010642.MP4,9647,9647,
BT_3136,4/27/2023 14:31,,Media file,player #1:D:/Innovation Videos/Camera 2/7-10/GH010642.MP4;D:/Innovation Videos/Camera 2/7-10/GH020642.MP4;D:/Innovation Videos/Camera 2/7-10/GH030642.MP4,1701.826,707.712;707.712;407.936,59.940;59.940;59.940, Slide,3136,Foot Touch,Top Foot Touch,,POINT,198.582,198.582,NA,D:/Innovation Videos/Camera 2/7-10/GH010642.MP4,11904,11904,
BT_3136,4/27/2023 14:31,,Media file,player #1:D:/Innovation Videos/Camera 2/7-10/GH010642.MP4;D:/Innovation Videos/Camera 2/7-10/GH020642.MP4;D:/Innovation Videos/Camera 2/7-10/GH030642.MP4,1701.826,707.712;707.712;407.936,59.940;59.940;59.940, Slide,3136,Foot Touch,Top Foot Touch,,POINT,198.765,198.765,NA,D:/Innovation Videos/Camera 2/7-10/GH010642.MP4,11915,11915,
BT_3136,4/27/2023 14:31,,Media file,player #1:D:/Innovation Videos/Camera 2/7-10/GH010642.MP4;D:/Innovation Videos/Camera 2/7-10/GH020642.MP4;D:/Innovation Videos/Camera 2/7-10/GH030642.MP4,1701.826,707.712;707.712;407.936,59.940;59.940;59.940, Slide,3136,Lid,Box Solve,Moves,POINT,198.932,198.932,NA,D:/Innovation Videos/Camera 2/7-10/GH010642.MP4,11925,11925,
BT_3136,4/27/2023 14:31,,Media file,player #1:D:/Innovation Videos/Camera 2/7-10/GH010642.MP4;D:/Innovation Videos/Camera 2/7-10/GH020642.MP4;D:/Innovation Videos/Camera 2/7-10/GH030642.MP4,1701.826,707.712;707.712;407.936,59.940;59.940;59.940, Slide,3136,Lid,Box Solve,Opens,POINT,318.835,318.835,NA,D:/Innovation Videos/Camera 2/7-10/GH010642.MP4,19112,19112,
BT_3136,4/27/2023 14:31,,Media file,player #1:D:/Innovation Videos/Camera 2/7-10/GH010642.MP4;D:/Innovation Videos/Camera 2/7-10/GH020642.MP4;D:/Innovation Videos/Camera 2/7-10/GH030642.MP4,1701.826,707.712;707.712;407.936,59.940;59.940;59.940, Slide,3136,Probe,Top Beak Touch,Vertical,POINT,318.835,318.835,NA,D:/Innovation Videos/Camera 2/7-10/GH010642.MP4,19112,19112,lid half open already
BT_3136,4/27/2023 14:31,,Media file,player #1:D:/Innovation Videos/Camera 2/7-10/GH010642.MP4;D:/Innovation Videos/Camera 2/7-10/GH020642.MP4;D:/Innovation Videos/Camera 2/7-10/GH030642.MP4,1701.826,707.712;707.712;407.936,59.940;59.940;59.940, Slide,3136,Lid,Box Solve,Opens,POINT,320.203,320.203,NA,D:/Innovation Videos/Camera 2/7-10/GH010642.MP4,19194,19194,
BT_3136,4/27/2023 14:31,,Media file,player #1:D:/Innovation Videos/Camera 2/7-10/GH010642.MP4;D:/Innovation Videos/Camera 2/7-10/GH020642.MP4;D:/Innovation Videos/Camera 2/7-10/GH030642.MP4,1701.826,707.712;707.712;407.936,59.940;59.940;59.940, Slide,3136,Lid,Box Solve,Opens,POINT,337.771,337.771,NA,D:/Innovation Videos/Camera 2/7-10/GH010642.MP4,20247,20247,
BT_3136,4/27/2023 14:31,,Media file,player #1:D:/Innovation Videos/Camera 2/7-10/GH010642.MP4;D:/Innovation Videos/Camera 2/7-10/GH020642.MP4;D:/Innovation Videos/Camera 2/7-10/GH030642.MP4,1701.826,707.712;707.712;407.936,59.940;59.940;59.940, Slide,3136,Probe,Top Beak Touch,Vertical,POINT,337.771,337.771,NA,D:/Innovation Videos/Camera 2/7-10/GH010642.MP4,20247,20247,
BT_3136,4/27/2023 14:31,,Media file,player #1:D:/Innovation Videos/Camera 2/7-10/GH010642.MP4;D:/Innovation Videos/Camera 2/7-10/GH020642.MP4;D:/Innovation Videos/Camera 2/7-10/GH030642.MP4,1701.826,707.712;707.712;407.936,59.940;59.940;59.940, Slide,3136,Foot Touch,Top Foot Touch,,POINT,338.955,338.955,NA,D:/Innovation Videos/Camera 2/7-10/GH010642.MP4,20318,20318,
BT_3136,4/27/2023 14:31,,Media file,player #1:D:/Innovation Videos/Camera 2/7-10/GH010642.MP4;D:/Innovation Videos/Camera 2/7-10/GH020642.MP4;D:/Innovation Videos/Camera 2/7-10/GH030642.MP4,1701.826,707.712;707.712;407.936,59.940;59.940;59.940, Slide,3136,Lid,Box Solve,Moves,POINT,341.741,341.741,NA,D:/Innovation Videos/Camera 2/7-10/GH010642.MP4,20485,20485,"takes off from box, moves lid fully open"
BT_3136,4/27/2023 14:31,,Media file,player #1:D:/Innovation Videos/Camera 2/7-10/GH010642.MP4;D:/Innovation Videos/Camera 2/7-10/GH020642.MP4;D:/Innovation Videos/Camera 2/7-10/GH030642.MP4,1701.826,707.712;707.712;407.936,59.940;59.940;59.940, Slide,3136,Foot Touch,Top Foot Touch,,POINT,363.296,363.296,NA,D:/Innovation Videos/Camera 2/7-10/GH010642.MP4,21777,21777,
BT_3136,4/27/2023 14:31,,Media file,player #1:D:/Innovation Videos/Camera 2/7-10/GH010642.MP4;D:/Innovation Videos/Camera 2/7-10/GH020642.MP4;D:/Innovation Videos/Camera 2/7-10/GH030642.MP4,1701.826,707.712;707.712;407.936,59.940;59.940;59.940, Slide,3136,Pecks Box,Bottom Beak Touch,Obstructed,POINT,378.695,378.695,NA,D:/Innovation Videos/Camera 2/7-10/GH010642.MP4,22700,22700,
BT_3136,4/27/2023 14:31,,Media file,player #1:D:/Innovation Videos/Camera 2/7-10/GH010642.MP4;D:/Innovation Videos/Camera 2/7-10/GH020642.MP4;D:/Innovation Videos/Camera 2/7-10/GH030642.MP4,1701.826,707.712;707.712;407.936,59.940;59.940;59.940, Slide,3136,Pecks Box,Bottom Beak Touch,Unobstructed,POINT,379.079,379.079,NA,D:/Innovation Videos/Camera 2/7-10/GH010642.MP4,22723,22723,
BT_3136,4/27/2023 14:31,,Media file,player #1:D:/Innovation Videos/Camera 2/7-10/GH010642.MP4;D:/Innovation Videos/Camera 2/7-10/GH020642.MP4;D:/Innovation Videos/Camera 2/7-10/GH030642.MP4,1701.826,707.712;707.712;407.936,59.940;59.940;59.940, Slide,3136,Lid,Box Solve,Opens,POINT,381.848,381.848,NA,D:/Innovation Videos/Camera 2/7-10/GH010642.MP4,22889,22889,
BT_3136,4/27/2023 14:31,,Media file,player #1:D:/Innovation Videos/Camera 2/7-10/GH010642.MP4;D:/Innovation Videos/Camera 2/7-10/GH020642.MP4;D:/Innovation Videos/Camera 2/7-10/GH030642.MP4,1701.826,707.712;707.712;407.936,59.940;59.940;59.940, Slide,3136,Probe,Top Beak Touch,Vertical,POINT,381.848,381.848,NA,D:/Innovation Videos/Camera 2/7-10/GH010642.MP4,22889,22889,
BT_3136,4/27/2023 14:31,,Media file,player #1:D:/Innovation Videos/Camera 2/7-10/GH010642.MP4;D:/Innovation Videos/Camera 2/7-10/GH020642.MP4;D:/Innovation Videos/Camera 2/7-10/GH030642.MP4,1701.826,707.712;707.712;407.936,59.940;59.940;59.940, Slide,3136,Pecks Box,Bottom Beak Touch,Obstructed,POINT,438.939,438.939,NA,D:/Innovation Videos/Camera 2/7-10/GH010642.MP4,26311,26311,
BT_3136,4/27/2023 14:31,,Media file,player #1:D:/Innovation Videos/Camera 2/7-10/GH010642.MP4;D:/Innovation Videos/Camera 2/7-10/GH020642.MP4;D:/Innovation Videos/Camera 2/7-10/GH030642.MP4,1701.826,707.712;707.712;407.936,59.940;59.940;59.940, Slide,3136,Pecks Box,Bottom Beak Touch,Obstructed,POINT,439.339,439.339,NA,D:/Innovation Videos/Camera 2/7-10/GH010642.MP4,26335,26335,
BT_3136,4/27/2023 14:31,,Media file,player #1:D:/Innovation Videos/Camera 2/7-10/GH010642.MP4;D:/Innovation Videos/Camera 2/7-10/GH020642.MP4;D:/Innovation Videos/Camera 2/7-10/GH030642.MP4,1701.826,707.712;707.712;407.936,59.940;59.940;59.940, Slide,3136,Pecks Box,Bottom Beak Touch,Obstructed,POINT,439.689,439.689,NA,D:/Innovation Videos/Camera 2/7-10/GH010642.MP4,26356,26356,
BT_3136,4/27/2023 14:31,,Media file,player #1:D:/Innovation Videos/Camera 2/7-10/GH010642.MP4;D:/Innovation Videos/Camera 2/7-10/GH020642.MP4;D:/Innovation Videos/Camera 2/7-10/GH030642.MP4,1701.826,707.712;707.712;407.936,59.940;59.940;59.940, Slide,3136,Pecks Box,Bottom Beak Touch,Obstructed,POINT,439.823,439.823,NA,D:/Innovation Videos/Camera 2/7-10/GH010642.MP4,26364,26364,
BT_3136,4/27/2023 14:31,,Media file,player #1:D:/Innovation Videos/Camera 2/7-10/GH010642.MP4;D:/Innovation Videos/Camera 2/7-10/GH020642.MP4;D:/Innovation Videos/Camera 2/7-10/GH030642.MP4,1701.826,707.712;707.712;407.936,59.940;59.940;59.940, Slide,3136,Pecks Box,Bottom Beak Touch,Obstructed,POINT,440.073,440.073,NA,D:/Innovation Videos/Camera 2/7-10/GH010642.MP4,26379,26379,
BT_3136,4/27/2023 14:31,,Media file,player #1:D:/Innovation Videos/Camera 2/7-10/GH010642.MP4;D:/Innovation Videos/Camera 2/7-10/GH020642.MP4;D:/Innovation Videos/Camera 2/7-10/GH030642.MP4,1701.826,707.712;707.712;407.936,59.940;59.940;59.940, Slide,3136,Pecks Box,Bottom Beak Touch,Obstructed,POINT,440.323,440.323,NA,D:/Innovation Videos/Camera 2/7-10/GH010642.MP4,26394,26394,
BT_3136,4/27/2023 14:31,,Media file,player #1:D:/Innovation Videos/Camera 2/7-10/GH010642.MP4;D:/Innovation Videos/Camera 2/7-10/GH020642.MP4;D:/Innovation Videos/Camera 2/7-10/GH030642.MP4,1701.826,707.712;707.712;407.936,59.940;59.940;59.940, Slide,3136,Pecks Box,Bottom Beak Touch,Obstructed,POINT,440.54,440.54,NA,D:/Innovation Videos/Camera 2/7-10/GH010642.MP4,26407,26407,
BT_3136,4/27/2023 14:31,,Media file,player #1:D:/Innovation Videos/Camera 2/7-10/GH010642.MP4;D:/Innovation Videos/Camera 2/7-10/GH020642.MP4;D:/Innovation Videos/Camera 2/7-10/GH030642.MP4,1701.826,707.712;707.712;407.936,59.940;59.940;59.940, Slide,3136,Pecks Box,Bottom Beak Touch,Obstructed,POINT,440.89,440.89,NA,D:/Innovation Videos/Camera 2/7-10/GH010642.MP4,26428,26428,
BT_3136,4/27/2023 14:31,,Media file,player #1:D:/Innovation Videos/Camera 2/7-10/GH010642.MP4;D:/Innovation Videos/Camera 2/7-10/GH020642.MP4;D:/Innovation Videos/Camera 2/7-10/GH030642.MP4,1701.826,707.712;707.712;407.936,59.940;59.940;59.940, Slide,3136,Pecks Box,Bottom Beak Touch,Obstructed,POINT,441.074,441.074,NA,D:/Innovation Videos/Camera 2/7-10/GH010642.MP4,26439,26439,
BT_3136,4/27/2023 14:31,,Media file,player #1:D:/Innovation Videos/Camera 2/7-10/GH010642.MP4;D:/Innovation Videos/Camera 2/7-10/GH020642.MP4;D:/Innovation Videos/Camera 2/7-10/GH030642.MP4,1701.826,707.712;707.712;407.936,59.940;59.940;59.940, Slide,3136,Pecks Box,Bottom Beak Touch,Obstructed,POINT,450.884,450.884,NA,D:/Innovation Videos/Camera 2/7-10/GH010642.MP4,27027,27027,
BT_3136,4/27/2023 14:31,,Media file,player #1:D:/Innovation Videos/Camera 2/7-10/GH010642.MP4;D:/Innovation Videos/Camera 2/7-10/GH020642.MP4;D:/Innovation Videos/Camera 2/7-10/GH030642.MP4,1701.826,707.712;707.712;407.936,59.940;59.940;59.940, Slide,3136,Foot Touch,Top Foot Touch,,POINT,854.692,854.692,NA,D:/Innovation Videos/Camera 2/7-10/GH020642.MP4,8811,8811,
BT_3136,4/27/2023 14:31,,Media file,player #1:D:/Innovation Videos/Camera 2/7-10/GH010642.MP4;D:/Innovation Videos/Camera 2/7-10/GH020642.MP4;D:/Innovation Videos/Camera 2/7-10/GH030642.MP4,1701.826,707.712;707.712;407.936,59.940;59.940;59.940, Slide,3136,Foot Touch,Top Foot Touch,,POINT,1314.568,1314.568,NA,D:/Innovation Videos/Camera 2/7-10/GH020642.MP4,36376,36376,
BT_3136,4/27/2023 14:31,,Media file,player #1:D:/Innovation Videos/Camera 2/7-10/GH010642.MP4;D:/Innovation Videos/Camera 2/7-10/GH020642.MP4;D:/Innovation Videos/Camera 2/7-10/GH030642.MP4,1701.826,707.712;707.712;407.936,59.940;59.940;59.940, Slide,3136,Lid,Box Solve,Moves,POINT,1314.768,1314.768,NA,D:/Innovation Videos/Camera 2/7-10/GH020642.MP4,36388,36388,
BT_3136,4/27/2023 14:31,,Media file,player #1:D:/Innovation Videos/Camera 2/7-10/GH010642.MP4;D:/Innovation Videos/Camera 2/7-10/GH020642.MP4;D:/Innovation Videos/Camera 2/7-10/GH030642.MP4,1701.826,707.712;707.712;407.936,59.940;59.940;59.940, Slide,3136,Foot Touch,Top Foot Touch,,POINT,1314.768,1314.768,NA,D:/Innovation Videos/Camera 2/7-10/GH020642.MP4,36388,36388,
BT_3136,4/27/2023 14:31,,Media file,player #1:D:/Innovation Videos/Camera 2/7-10/GH010642.MP4;D:/Innovation Videos/Camera 2/7-10/GH020642.MP4;D:/Innovation Videos/Camera 2/7-10/GH030642.MP4,1701.826,707.712;707.712;407.936,59.940;59.940;59.940, Slide,3136,Foot Touch,Top Foot Touch,,POINT,1713.438,1713.438,NA,D:/Innovation Videos/Camera 2/7-10/GH030642.MP4,17864,17864,
BT_3141,5/8/2023 14:00,Video ends at 27:37.  Rarely on ground.,Media file,player #1:D:/Innovation Videos/Camera 2/11-21/GH010653.MP4;D:/Innovation Videos/Camera 2/11-21/GH020653.MP4;D:/Innovation Videos/Camera 2/11-21/GH030653.MP4,1648.607,707.712;707.712;242.069,59.940;59.940;59.940, Push,3141,Start,Start,,POINT,8.892,8.892,NA,D:/Innovation Videos/Camera 2/11-21/GH010653.MP4,534,534,
BT_3142,5/5/2023 12:57,,Media file,player #1:D:/Innovation Videos/Camera 2/11-21/GH010649.MP4;D:/Innovation Videos/Camera 2/11-21/GH020649.MP4;D:/Innovation Videos/Camera 2/11-21/GH030649.MP4,1662.429,707.712;707.712;252.395,59.940;59.940;59.940, Slide,3142,Start,Start,,POINT,5.389,5.389,NA,D:/Innovation Videos/Camera 2/11-21/GH010649.MP4,324,324,
BT_3142,5/5/2023 12:57,,Media file,player #1:D:/Innovation Videos/Camera 2/11-21/GH010649.MP4;D:/Innovation Videos/Camera 2/11-21/GH020649.MP4;D:/Innovation Videos/Camera 2/11-21/GH030649.MP4,1662.429,707.712;707.712;252.395,59.940;59.940;59.940, Slide,3142,Foot Touch,Top Foot Touch,,POINT,308.708,308.708,NA,D:/Innovation Videos/Camera 2/11-21/GH010649.MP4,18505,18505,
BT_3142,5/5/2023 12:57,,Media file,player #1:D:/Innovation Videos/Camera 2/11-21/GH010649.MP4;D:/Innovation Videos/Camera 2/11-21/GH020649.MP4;D:/Innovation Videos/Camera 2/11-21/GH030649.MP4,1662.429,707.712;707.712;252.395,59.940;59.940;59.940, Slide,3142,Lid,Box Solve,Moves,POINT,308.758,308.758,NA,D:/Innovation Videos/Camera 2/11-21/GH010649.MP4,18508,18508,
BT_3142,5/5/2023 12:57,,Media file,player #1:D:/Innovation Videos/Camera 2/11-21/GH010649.MP4;D:/Innovation Videos/Camera 2/11-21/GH020649.MP4;D:/Innovation Videos/Camera 2/11-21/GH030649.MP4,1662.429,707.712;707.712;252.395,59.940;59.940;59.940, Slide,3142,Foot Touch,Top Foot Touch,,POINT,308.992,308.992,NA,D:/Innovation Videos/Camera 2/11-21/GH010649.MP4,18522,18522,
BT_3142,5/5/2023 12:57,,Media file,player #1:D:/Innovation Videos/Camera 2/11-21/GH010649.MP4;D:/Innovation Videos/Camera 2/11-21/GH020649.MP4;D:/Innovation Videos/Camera 2/11-21/GH030649.MP4,1662.429,707.712;707.712;252.395,59.940;59.940;59.940, Slide,3142,Foot Touch,Top Foot Touch,,POINT,406.489,406.489,NA,D:/Innovation Videos/Camera 2/11-21/GH010649.MP4,24366,24366,
BT_3142,5/5/2023 12:57,,Media file,player #1:D:/Innovation Videos/Camera 2/11-21/GH010649.MP4;D:/Innovation Videos/Camera 2/11-21/GH020649.MP4;D:/Innovation Videos/Camera 2/11-21/GH030649.MP4,1662.429,707.712;707.712;252.395,59.940;59.940;59.940, Slide,3142,Foot Touch,Top Foot Touch,,POINT,893.247,893.247,NA,D:/Innovation Videos/Camera 2/11-21/GH020649.MP4,11122,11122,
BT_3142,5/5/2023 12:57,,Media file,player #1:D:/Innovation Videos/Camera 2/11-21/GH010649.MP4;D:/Innovation Videos/Camera 2/11-21/GH020649.MP4;D:/Innovation Videos/Camera 2/11-21/GH030649.MP4,1662.429,707.712;707.712;252.395,59.940;59.940;59.940, Slide,3142,Foot Touch,Top Foot Touch,,POINT,893.514,893.514,NA,D:/Innovation Videos/Camera 2/11-21/GH020649.MP4,11138,11138,
BT_3143,5/1/2023 10:54,,Media file,player #1:D:/Innovation Videos/Camera 2/11-21/GH010646.MP4;D:/Innovation Videos/Camera 2/11-21/GH020646.MP4;D:/Innovation Videos/Camera 2/11-21/GH030646.MP4,1686.661,707.712;707.712;422.549,59.940;59.940;59.940, Slide,3143,Start,Start,,POINT,32.099,32.099,NA,D:/Innovation Videos/Camera 2/11-21/GH010646.MP4,1925,1925,
BT_3143,5/1/2023 10:54,,Media file,player #1:D:/Innovation Videos/Camera 2/11-21/GH010646.MP4;D:/Innovation Videos/Camera 2/11-21/GH020646.MP4;D:/Innovation Videos/Camera 2/11-21/GH030646.MP4,1686.661,707.712;707.712;422.549,59.940;59.940;59.940, Slide,3143,Probe,Top Beak Touch,Vertical,POINT,697.163,697.163,NA,D:/Innovation Videos/Camera 2/11-21/GH010646.MP4,41789,41789,
BT_3143,5/1/2023 10:54,,Media file,player #1:D:/Innovation Videos/Camera 2/11-21/GH010646.MP4;D:/Innovation Videos/Camera 2/11-21/GH020646.MP4;D:/Innovation Videos/Camera 2/11-21/GH030646.MP4,1686.661,707.712;707.712;422.549,59.940;59.940;59.940, Slide,3143,Lid,Box Solve,Opens,POINT,697.197,697.197,NA,D:/Innovation Videos/Camera 2/11-21/GH010646.MP4,41791,41791,
BT_3143,5/1/2023 10:54,,Media file,player #1:D:/Innovation Videos/Camera 2/11-21/GH010646.MP4;D:/Innovation Videos/Camera 2/11-21/GH020646.MP4;D:/Innovation Videos/Camera 2/11-21/GH030646.MP4,1686.661,707.712;707.712;422.549,59.940;59.940;59.940, Slide,3143,Lid,Box Solve,Opens,POINT,697.547,697.547,NA,D:/Innovation Videos/Camera 2/11-21/GH010646.MP4,41812,41812,
BT_3143,5/1/2023 10:54,,Media file,player #1:D:/Innovation Videos/Camera 2/11-21/GH010646.MP4;D:/Innovation Videos/Camera 2/11-21/GH020646.MP4;D:/Innovation Videos/Camera 2/11-21/GH030646.MP4,1686.661,707.712;707.712;422.549,59.940;59.940;59.940, Slide,3143,Lid,Box Solve,Opens,POINT,698.381,698.381,NA,D:/Innovation Videos/Camera 2/11-21/GH010646.MP4,41862,41862,
BT_3143,5/1/2023 10:54,,Media file,player #1:D:/Innovation Videos/Camera 2/11-21/GH010646.MP4;D:/Innovation Videos/Camera 2/11-21/GH020646.MP4;D:/Innovation Videos/Camera 2/11-21/GH030646.MP4,1686.661,707.712;707.712;422.549,59.940;59.940;59.940, Slide,3143,Probe,Top Beak Touch,Vertical,POINT,698.464,698.464,NA,D:/Innovation Videos/Camera 2/11-21/GH010646.MP4,41867,41867,
BT_3143,5/1/2023 10:54,,Media file,player #1:D:/Innovation Videos/Camera 2/11-21/GH010646.MP4;D:/Innovation Videos/Camera 2/11-21/GH020646.MP4;D:/Innovation Videos/Camera 2/11-21/GH030646.MP4,1686.661,707.712;707.712;422.549,59.940;59.940;59.940, Slide,3143,Lid,Box Solve,Opens,POINT,699.399,699.399,NA,D:/Innovation Videos/Camera 2/11-21/GH010646.MP4,41923,41923,
BT_3143,5/1/2023 10:54,,Media file,player #1:D:/Innovation Videos/Camera 2/11-21/GH010646.MP4;D:/Innovation Videos/Camera 2/11-21/GH020646.MP4;D:/Innovation Videos/Camera 2/11-21/GH030646.MP4,1686.661,707.712;707.712;422.549,59.940;59.940;59.940, Slide,3143,Probe,Top Beak Touch,Angled,POINT,699.482,699.482,NA,D:/Innovation Videos/Camera 2/11-21/GH010646.MP4,41928,41928,
BT_3143,5/1/2023 10:54,,Media file,player #1:D:/Innovation Videos/Camera 2/11-21/GH010646.MP4;D:/Innovation Videos/Camera 2/11-21/GH020646.MP4;D:/Innovation Videos/Camera 2/11-21/GH030646.MP4,1686.661,707.712;707.712;422.549,59.940;59.940;59.940, Slide,3143,Lid,Box Solve,Opens,POINT,737.025,737.025,NA,D:/Innovation Videos/Camera 2/11-21/GH020646.MP4,1758,1758,
BT_3143,5/1/2023 10:54,,Media file,player #1:D:/Innovation Videos/Camera 2/11-21/GH010646.MP4;D:/Innovation Videos/Camera 2/11-21/GH020646.MP4;D:/Innovation Videos/Camera 2/11-21/GH030646.MP4,1686.661,707.712;707.712;422.549,59.940;59.940;59.940, Slide,3143,Probe,Top Beak Touch,Angled,POINT,737.091,737.091,NA,D:/Innovation Videos/Camera 2/11-21/GH020646.MP4,1762,1762,
BT_3143,5/1/2023 10:54,,Media file,player #1:D:/Innovation Videos/Camera 2/11-21/GH010646.MP4;D:/Innovation Videos/Camera 2/11-21/GH020646.MP4;D:/Innovation Videos/Camera 2/11-21/GH030646.MP4,1686.661,707.712;707.712;422.549,59.940;59.940;59.940, Slide,3143,Pecks Box,Bottom Beak Touch,Obstructed,POINT,1110.348,1110.348,NA,D:/Innovation Videos/Camera 2/11-21/GH020646.MP4,24135,24135,
